,label,title,script
13035,fail,Bleep My Dad Says,'Cause I'm going back to bed.
13036,fail,Bleep My Dad Says,- It's the middle of the night!
13037,fail,Bleep My Dad Says,- It's 9:00.
13038,fail,Bleep My Dad Says,There's still kids playing outside.
13039,fail,Bleep My Dad Says,Then play with them.
13040,fail,Bleep My Dad Says,I'm going to bed!
13041,fail,Bleep My Dad Says,Okay.
13042,fail,Bleep My Dad Says,"Well, if it's all right with you, I'll just crash on the couch?"
13043,fail,Bleep My Dad Says,There's a cot in the attic.
13044,fail,Bleep My Dad Says,- The couch is fine.
13045,fail,Bleep My Dad Says,- I know the couch is fine.
13046,fail,Bleep My Dad Says,That's why I don't want you to sleep in it.
13047,fail,Bleep My Dad Says,"What are we doing here, playing let's make a deal?"
13048,fail,Bleep My Dad Says,There's no choice!
13049,fail,Bleep My Dad Says,The cot is in the attic.
13050,fail,Bleep My Dad Says,Take it or leave.
13051,fail,Bleep My Dad Says,I'm going to bed.
13052,fail,Bleep My Dad Says,Wait.
13053,fail,Bleep My Dad Says,I just want to talk to you for a minute.
13054,fail,Bleep My Dad Says,You got ten seconds.
13055,fail,Bleep My Dad Says,Okay.
13056,fail,Bleep My Dad Says,Here it goes.
13057,fail,Bleep My Dad Says,"Dad, there comes a time in a young man's life Good night."
13058,fail,Bleep My Dad Says,"Blitzer, you smug son of a bitch."
13059,fail,Bleep My Dad Says,That's not news.
13060,fail,Bleep My Dad Says,An old guy died.
13061,fail,Bleep My Dad Says,So what?
13062,fail,Bleep My Dad Says,"Now, if he does something tomorrow, that's news."
13063,fail,Bleep My Dad Says,"Morning, dad."
13064,fail,Bleep My Dad Says,[groans.
13065,fail,Bleep My Dad Says,] Why are you walking around like you're in your third trimester?
13066,fail,Bleep My Dad Says,I'm about to push a giant complaint through a tiny opening.
13067,fail,Bleep My Dad Says,That cot is really uncomfortable.
13068,fail,Bleep My Dad Says,You're too good for that cot now?
13069,fail,Bleep My Dad Says,A Navy buddy of mine died on that cot.
13070,fail,Bleep My Dad Says,That would explain the big dark stain at the neck.
13071,fail,Bleep My Dad Says,It's not at the neck.
13072,fail,Bleep My Dad Says,I turned the bed around.
13073,fail,Bleep My Dad Says,"Quite a guest room you got there, dad."
13074,fail,Bleep My Dad Says,Did you hear that noise coming from the garden at 5:00 in the morning?
13075,fail,Bleep My Dad Says,Sounded like two animals fighting.
13076,fail,Bleep My Dad Says,It was.
13077,fail,Bleep My Dad Says,Me and a raccoon.
13078,fail,Bleep My Dad Says,I caught him trying to eat one of my cucumbers.
13079,fail,Bleep My Dad Says,I grabbed him by the tail and I windmilled him into the shed.
13080,fail,Bleep My Dad Says,Let him think about what he's done.
13081,fail,Bleep My Dad Says,Anything else you wanna complain about?
13082,fail,Bleep My Dad Says,I'm not complaining.
13083,fail,Bleep My Dad Says,That's not what I'm doing.
13084,fail,Bleep My Dad Says,Garden looks great.
13085,fail,Bleep My Dad Says,Cucumbers are huge.
13086,fail,Bleep My Dad Says,It's like the land of the lost out there.
13087,fail,Bleep My Dad Says,You should see my zucchini.
13088,fail,Bleep My Dad Says,I think I did last night when you answered the door in your jammies.
13089,fail,Bleep My Dad Says,Your brother and Bonnie are stopping by to drop off some groceries and say hi.
13090,fail,Bleep My Dad Says,Great.
13091,fail,Bleep My Dad Says,Um Do you know how long they're gonna be staying?
13092,fail,Bleep My Dad Says,I was hoping you and I can get some one-on-one time.
13093,fail,Bleep My Dad Says,Why?
13094,fail,Bleep My Dad Says,Wanna braid each other's hair and talk about boys?
13095,fail,Bleep My Dad Says,"No, it's not that, dad."
13096,fail,Bleep My Dad Says,I just I it doesn't matter.
13097,fail,Bleep My Dad Says,What's with the driver's manual?
13098,fail,Bleep My Dad Says,"Oh my license expires when I turn 72 next week, and they're making me take the whole damn test again."
13099,fail,Bleep My Dad Says,"If I don't pass, I lose my license for five years."
13100,fail,Bleep My Dad Says,"Well, look, worse comes to worst, we get you a bike."
13101,fail,Bleep My Dad Says,It'll keep you in shape.
13102,fail,Bleep My Dad Says,A bike?
13103,fail,Bleep My Dad Says,Take a look out that window.
13104,fail,Bleep My Dad Says,Does that look like Bangkok?
13105,fail,Bleep My Dad Says,I'm not getting on any bike!
13106,fail,Bleep My Dad Says,[Singsong.
13107,fail,Bleep My Dad Says,"] Knock, knock."
13108,fail,Bleep My Dad Says,- Shut the door.
13109,fail,Bleep My Dad Says,- How 'bout hi?
13110,fail,Bleep My Dad Says,Hi.
13111,fail,Bleep My Dad Says,Shut the door.
13112,fail,Bleep My Dad Says,Look at this.
13113,fail,Bleep My Dad Says,San Diego's king and queen of condos.
13114,fail,Bleep My Dad Says,"Aw, come on, it's not like we have three townhouses in Escrow."
13115,fail,Bleep My Dad Says,Because we have four.
13116,fail,Bleep My Dad Says,Including one that had a murder in it.
13117,fail,Bleep My Dad Says,Whassup?
13118,fail,Bleep My Dad Says,And don't get up for your daughter-in-law.
13119,fail,Bleep My Dad Says,I'm just holding 20 pounds of your groceries.
13120,fail,Bleep My Dad Says,- Did you get my fiber bars?
13121,fail,Bleep My Dad Says,- Yes.
13122,fail,Bleep My Dad Says,- Did you get my fiber bread?
13123,fail,Bleep My Dad Says,- Of course.
13124,fail,Bleep My Dad Says,Did you get my high fiber pasta?
13125,fail,Bleep My Dad Says,"Yes, you'll be very happy, Ed."
13126,fail,Bleep My Dad Says,It'll feel like you're pulling a shipyard rope through your intestines.
13127,fail,Bleep My Dad Says,Henry.
13128,fail,Bleep My Dad Says,Come here.
13129,fail,Bleep My Dad Says,Come on.
13130,fail,Bleep My Dad Says,Come hug your brother from another mother.
13131,fail,Bleep My Dad Says,"What's up, Vince?"
13132,fail,Bleep My Dad Says,So how are things at the magazine?
13133,fail,Bleep My Dad Says,I got laid off and dad doesn't know.
13134,fail,Bleep My Dad Says,Dad doesn't know what?
13135,fail,Bleep My Dad Says,How hungry I am.
13136,fail,Bleep My Dad Says,Dad doesn't care.
13137,fail,Bleep My Dad Says,I see the manual's out.
13138,fail,Bleep My Dad Says,I'm glad you've been studying.
13139,fail,Bleep My Dad Says,"Yeah, I've been studying."
13140,fail,Bleep My Dad Says,"But, you know, it's hard to retain."
13141,fail,Bleep My Dad Says,"You get older, the stuff you wanna keep in you flows outta you, stuff you want to flow outta you stays in you."
13142,fail,Bleep My Dad Says,Lovely sentiment.
13143,fail,Bleep My Dad Says,I'm sure you're gonna pass it.
13144,fail,Bleep My Dad Says,"Well, I have to pass, because if I don't, I won't be able to drive, and I'll be stranded out here all by myself."
13145,fail,Bleep My Dad Says,Pop.
13146,fail,Bleep My Dad Says,"You can always live with us right, Bonnie?"
13147,fail,Bleep My Dad Says,"I'm sorry, he-can-always-what-now?"
13148,fail,Bleep My Dad Says,"Well, that's something to think about."
13149,fail,Bleep My Dad Says,- Where ya going?
13150,fail,Bleep My Dad Says,- Where I do all my thinking.
13151,fail,Bleep My Dad Says,Are you crazy?
13152,fail,Bleep My Dad Says,You just asked him to move in with us?
13153,fail,Bleep My Dad Says,"Sweetheart, come on, relax."
13154,fail,Bleep My Dad Says,That's just something you say.
13155,fail,Bleep My Dad Says,He's never gonna take us up on the offer.
13156,fail,Bleep My Dad Says,"Well, what if he does?"
13157,fail,Bleep My Dad Says,Can you imagine him living in our condo?
13158,fail,Bleep My Dad Says,Think about it.
13159,fail,Bleep My Dad Says,Think about our sex life!
13160,fail,Bleep My Dad Says,"All the high-pitched squealing, all the weeping."
13161,fail,Bleep My Dad Says,You wouldn't be able to do that anymore!
13162,fail,Bleep My Dad Says,So what happened with the job?
13163,fail,Bleep My Dad Says,The magazine went under.
13164,fail,Bleep My Dad Says,I got laid off.
13165,fail,Bleep My Dad Says,I'm broke.
13166,fail,Bleep My Dad Says,"Went through all my savings, and now I have to borrow money from dad, and I don't know how the hell I'm gonna do it."
13167,fail,Bleep My Dad Says,What's the big deal?
13168,fail,Bleep My Dad Says,Just ask him.
13169,fail,Bleep My Dad Says,"I keep trying, but every time I'm about to ask him, I I just feel like I'm gonna disappoint him."
13170,fail,Bleep My Dad Says,"Henry, he's your father."
13171,fail,Bleep My Dad Says,Of course you're gonna disappoint him.
13172,fail,Bleep My Dad Says,Mother Teresa would disappoint him.
13173,fail,Bleep My Dad Says,She did.
13174,fail,Bleep My Dad Says,"Remember when he met her, Vin?"
13175,fail,Bleep My Dad Says,He said it was like talking to a fig wrapped in a napkin.
13176,fail,Bleep My Dad Says,I don't see what the big deal is.
13177,fail,Bleep My Dad Says,"So you disappoint him, so what?"
13178,fail,Bleep My Dad Says,I disappoint him every minute of every day.
13179,fail,Bleep My Dad Says,"It's different for you, Vince."
13180,fail,Bleep My Dad Says,You grew up with dad.
13181,fail,Bleep My Dad Says,I don't have a relationship with the guy.
13182,fail,Bleep My Dad Says,Is that what you want?
13183,fail,Bleep My Dad Says,"I didn't think so, but then I see him and, yeah, I guess I do."
13184,fail,Bleep My Dad Says,Just wish he gave a crap.
13185,fail,Bleep My Dad Says,"Henry, what exactly are you looking for?"
13186,fail,Bleep My Dad Says,Anything.
13187,fail,Bleep My Dad Says,Just something that shows that he wants a relationship with me.
13188,fail,Bleep My Dad Says,"Like what, you want him to play Peter Gabriel on a boom box outside your window?"
13189,fail,Bleep My Dad Says,I don't Just a gesture.
13190,fail,Bleep My Dad Says,Any kind of gesture.
13191,fail,Bleep My Dad Says,"Okay, I have news for you, Henry."
13192,fail,Bleep My Dad Says,The only gesture your father makes is when someone cuts him off on the freeway.
13193,fail,Bleep My Dad Says,The gesture you're looking for ain't happenin'.
13194,fail,Bleep My Dad Says,"So you just gotta be nice to him, ask him for the money, restart your life."
13195,fail,Bleep My Dad Says,[Exhales.
13196,fail,Bleep My Dad Says,] [Billie Holiday's but not for me plays.
13197,fail,Bleep My Dad Says,"] they're writing songs of love Okay, dishes are done."
13198,fail,Bleep My Dad Says,"I swept the floors, wiped down the counters, so they look nice."
13199,fail,Bleep My Dad Says,"Nice, nice, nice."
13200,fail,Bleep My Dad Says,I need to disinfect.
13201,fail,Bleep My Dad Says,"Son, sit down."
13202,fail,Bleep My Dad Says,The house is clean enough.
13203,fail,Bleep My Dad Says,We didn't accidentally kill a hooker.
13204,fail,Bleep My Dad Says,We had brunch.
13205,fail,Bleep My Dad Says,You know what?
13206,fail,Bleep My Dad Says,You're right.
13207,fail,Bleep My Dad Says,Hey.
13208,fail,Bleep My Dad Says,How 'bout we study for your driver's test?
13209,fail,Bleep My Dad Says,Good.
13210,fail,Bleep My Dad Says,All right.
13211,fail,Bleep My Dad Says,Okay.
13212,fail,Bleep My Dad Says,"You're involved in a minor traffic collision with a parked car, and you are unable to locate the owner."
13213,fail,Bleep My Dad Says,"- You must, ""a"" - What part of town am I in?"
13214,fail,Bleep My Dad Says,I don't know.
13215,fail,Bleep My Dad Says,Downtown.
13216,fail,Bleep My Dad Says,It's not that important.
13217,fail,Bleep My Dad Says,I don't like downtown.
13218,fail,Bleep My Dad Says,It smells of motor oil and hummus.
13219,fail,Bleep My Dad Says,Fine.
13220,fail,Bleep My Dad Says,Then you're at the store down the street.
13221,fail,Bleep My Dad Says,Which store?
13222,fail,Bleep My Dad Says,The one with the slow kid who works in produce?
13223,fail,Bleep My Dad Says,No.
13224,fail,Bleep My Dad Says,The other one.
13225,fail,Bleep My Dad Says,"You know, I like the one with the slow kid."
13226,fail,Bleep My Dad Says,He knows his vegetables.
13227,fail,Bleep My Dad Says,"Dad, you were a Navy doctor."
13228,fail,Bleep My Dad Says,You performed surgeries in war zones.
13229,fail,Bleep My Dad Says,Why can't you focus?
13230,fail,Bleep My Dad Says,It had to be you Go on.
13231,fail,Bleep My Dad Says,I'm focused.
13232,fail,Bleep My Dad Says,No.
13233,fail,Bleep My Dad Says,It's the song.
13234,fail,Bleep My Dad Says,What do you know about it?
13235,fail,Bleep My Dad Says,- I know.
13236,fail,Bleep My Dad Says,- You don't know.
13237,fail,Bleep My Dad Says,That's the song you and mom used to dance to.
13238,fail,Bleep My Dad Says,How do you know that?
13239,fail,Bleep My Dad Says,You were five when we split up.
13240,fail,Bleep My Dad Says,"Guess, uh you just remember some things."
13241,fail,Bleep My Dad Says,"- What do you need, Henry?"
13242,fail,Bleep My Dad Says,- What do you mean?
13243,fail,Bleep My Dad Says,"Well, you been around all day."
13244,fail,Bleep My Dad Says,"You cleaned the house, helped me study."
13245,fail,Bleep My Dad Says,What do you need?
13246,fail,Bleep My Dad Says,Money?
13247,fail,Bleep My Dad Says,Wow.
13248,fail,Bleep My Dad Says,You really ha ha.
13249,fail,Bleep My Dad Says,"I'm just being nice to my dad, that's all."
13250,fail,Bleep My Dad Says,"Son if it looks like manure and smells like manure, it's either wolf blitzer or manure."
13251,fail,Bleep My Dad Says,Would you stop looking for reasons to be disappointed in me?
13252,fail,Bleep My Dad Says,Stop giving me reasons for being disappointed.
13253,fail,Bleep My Dad Says,What reasons?
13254,fail,Bleep My Dad Says,I did everything right.
13255,fail,Bleep My Dad Says,I did well in college.
13256,fail,Bleep My Dad Says,I got a good job at a magazine.
13257,fail,Bleep My Dad Says,"The thing went under, and yes, I got laid off."
13258,fail,Bleep My Dad Says,I got college loans to pay.
13259,fail,Bleep My Dad Says,So what?
13260,fail,Bleep My Dad Says,I need a little help.
13261,fail,Bleep My Dad Says,"Newsflash, dad."
13262,fail,Bleep My Dad Says,So does half the country.
13263,fail,Bleep My Dad Says,"You know, son, I'd have had a lot more respect for you if you'd come right out and told me what you needed like a man."
13264,fail,Bleep My Dad Says,"If I wanted somebody to be nice to me for money, I'd have rented out the back room at the winking oyster."
13265,fail,Bleep My Dad Says,That is so typically you.
13266,fail,Bleep My Dad Says,"You love to be needed, dad, but when someone actually needs you, you lose respect for them."
